tconst,parentTconst,seasonNumber,episodeNumber
tt28075462,tt27705135,1.0,44.0
tt28075463,tt22325164,1.0,116.0
tt28075465,tt28069923,,
tt28075466,tt22325164,1.0,115.0
tt28075469,tt10322964,,
tt28075474,tt22325164,1.0,117.0
tt28075476,tt14851696,,
tt28075482,tt14851804,,
tt28075491,tt27705147,1.0,12.0
tt28075493,tt0795129,,
tt28075495,tt27681410,1.0,6.0
tt2807550,tt2245989,3.0,4.0
tt28075505,tt1838185,1.0,1.0
tt28075514,tt5603486,,
tt28075529,tt1838185,1.0,2.0
tt28075532,tt21273072,3.0,4.0
tt28075537,tt21273072,3.0,5.0
tt28075539,tt10334166,,
tt2807554,tt0177046,1.0,7.0
tt28075547,tt1838185,1.0,3.0
tt28075557,tt1838185,1.0,4.0
tt28075565,tt1838185,1.0,5.0
tt28075567,tt1838185,1.0,6.0
tt28075569,tt22030306,1.0,18.0
tt28075571,tt27521744,1.0,9.0
tt28075573,tt1838185,1.0,7.0
tt28075575,tt21273072,3.0,6.0
tt28075582,tt21273072,3.0,7.0
tt28075584,tt0830851,37.0,8.0
tt28075585,tt1838185,1.0,8.0
tt28075587,tt1838185,1.0,9.0
tt28075589,tt21273072,3.0,8.0
tt28075590,tt1838185,1.0,10.0
tt28075594,tt1838185,1.0,11.0
tt2807560,tt0341193,15.0,7.0
tt28075600,tt0435558,13.0,10.0
tt28075604,tt1838185,1.0,12.0
tt28075606,tt28019927,1.0,1.0
tt28075607,tt28019927,1.0,2.0
tt28075608,tt28019927,1.0,5.0
tt28075609,tt28019927,1.0,3.0
tt28075610,tt28019927,1.0,4.0
tt28075611,tt28019927,1.0,6.0
tt28075612,tt28019928,1.0,1.0
tt28075614,tt28020043,1.0,1.0
tt28075615,tt1838185,1.0,13.0
tt28075619,tt27169954,,
tt28075623,tt10173872,6.0,2.0
tt28075626,tt1838185,1.0,14.0
tt28075630,tt1838185,1.0,15.0
tt28075634,tt1838185,1.0,16.0
tt28075635,tt24243834,1.0,128.0
tt28075637,tt21273072,3.0,9.0
tt28075638,tt1838185,1.0,17.0
tt28075639,tt21273072,3.0,10.0
tt2807564,tt0056758,1.0,12748.0
tt28075641,tt1838185,1.0,18.0
tt28075642,tt1838185,1.0,19.0
tt28075646,tt1838185,1.0,20.0
tt28075654,tt18569346,,
tt28075659,tt13034098,6.0,67.0
tt28075670,tt9355244,6.0,27.0
tt28075672,tt9355244,6.0,26.0
tt28075673,tt1838185,1.0,21.0
tt28075676,tt9355244,6.0,28.0
tt28075694,tt1838185,1.0,22.0
tt28075708,tt1838185,1.0,23.0
tt28075710,tt18376400,1.0,22.0
tt28075719,tt18376400,1.0,23.0
tt28075720,tt1838185,1.0,24.0
tt28075726,tt18376400,1.0,24.0
tt28075731,tt18376400,1.0,25.0
tt28075734,tt18376400,1.0,26.0
tt2807574,tt1830617,2.0,21.0
tt28075747,tt10804418,,
tt28075751,tt27476655,1.0,11.0
tt28075752,tt27476655,1.0,12.0
tt2807576,tt1830617,2.0,20.0
tt28075763,tt12390522,1.0,1.0
tt28075764,tt12390522,1.0,2.0
tt28075767,tt12390522,1.0,3.0
tt28075768,tt12390522,1.0,4.0
tt28075770,tt27480749,1.0,7.0
tt28075771,tt18376400,1.0,27.0
tt28075773,tt12390522,1.0,5.0
tt28075774,tt12390522,1.0,6.0
tt2807578,tt1830617,2.0,22.0
tt28075780,tt18376400,1.0,28.0
tt28075783,tt27851626,1.0,1.0
tt28075785,tt27851626,1.0,3.0
tt28075786,tt27851626,1.0,2.0
tt28075788,tt27851626,1.0,5.0
tt28075789,tt27851626,1.0,4.0
tt28075790,tt27851626,1.0,6.0
tt28075792,tt27851626,1.0,8.0
tt28075793,tt27851626,1.0,7.0
tt28075796,tt27851626,1.0,9.0
tt28075797,tt27851626,1.0,10.0
tt28075798,tt27851626,1.0,11.0
tt28075799,tt27851626,1.0,12.0
tt28075800,tt27851626,1.0,14.0
tt28075801,tt27851626,1.0,13.0
tt28075803,tt27851626,1.0,17.0
tt28075804,tt27851626,1.0,16.0
tt28075805,tt27851626,1.0,15.0
tt28075807,tt27851626,1.0,19.0
tt28075808,tt27851626,1.0,18.0
tt28075809,tt27851626,1.0,20.0
tt28075812,tt27851626,1.0,21.0
tt28075814,tt27851626,1.0,24.0
tt28075815,tt27851626,1.0,23.0
tt28075816,tt27851626,1.0,22.0
tt28075817,tt27851626,1.0,25.0
tt28075820,tt27851626,1.0,27.0
tt28075821,tt27851626,1.0,26.0
tt28075822,tt27851626,1.0,28.0
tt28075823,tt27851626,1.0,30.0
tt28075824,tt27851626,1.0,29.0
tt28075835,tt0199257,71.0,19.0
tt28075838,tt0862614,13.0,2.0
tt2807584,tt2245989,3.0,5.0
tt28075840,tt28061577,1.0,1.0
tt28075842,tt0862614,13.0,3.0
tt28075844,tt0862614,13.0,4.0
tt28075846,tt28061577,,
tt28075849,tt0862614,13.0,5.0
tt28075852,tt28061577,,
tt28075853,tt0862614,13.0,6.0
tt28075854,tt28061577,,
tt28075858,tt28061577,,
tt28075863,tt28061577,,
tt28075865,tt0862614,13.0,7.0
tt28075866,tt28061577,,
tt28075869,tt28061577,,
tt28075871,tt18569346,,
tt28075872,tt28061577,,
tt28075874,tt28061577,,
tt28075877,tt2247150,12.0,5.0
tt28075883,tt7657494,7.0,108.0
tt28075891,tt21093806,1.0,8.0
tt28075909,tt8925242,6.0,118.0
tt28075922,tt0267212,,
tt28075939,tt5365760,11.0,27.0
tt28075940,tt13650480,2.0,10.0
tt28075942,tt8925242,6.0,119.0
tt28075944,tt5951488,14.0,68.0
tt28075947,tt13650480,2.0,11.0
tt28075957,tt28075834,1.0,1.0
tt28075962,tt13650480,2.0,12.0
tt28075965,tt14696972,,
tt28075974,tt13650480,2.0,13.0
tt28075978,tt13650480,2.0,14.0
tt28075980,tt16760462,2.0,2.0
tt2807600,tt0124932,32.0,35.0
tt28076001,tt11896286,,
tt28076003,tt4367256,,
tt28076005,tt2653768,15.0,11.0
tt28076006,tt11896286,,
tt28076007,tt7067008,9.0,18.0
tt28076010,tt2653768,15.0,12.0
tt28076015,tt2653768,15.0,13.0
tt28076018,tt2653768,15.0,14.0
tt2807602,tt0056758,1.0,12751.0
tt28076022,tt2653768,15.0,15.0
tt28076034,tt28075834,1.0,2.0
tt2807604,tt2782728,1.0,6.0
tt28076049,tt1927826,13.0,86.0
tt28076058,tt22529708,2.0,8.0
tt28076063,tt26680549,1.0,16.0
tt2807608,tt2248977,1.0,9.0
tt28076092,tt0416380,23.0,16.0
tt2807610,tt2086964,1.0,29.0
tt28076104,tt18569346,,
tt28076107,tt26660237,2.0,4.0
tt2807612,tt2248977,1.0,8.0
tt28076123,tt27480749,1.0,8.0
tt28076132,tt27480749,1.0,9.0
tt28076133,tt26246084,1.0,85.0
tt28076134,tt3796970,1.0,11.0
tt28076137,tt3796970,1.0,20.0
tt28076140,tt3796970,1.0,23.0
tt28076143,tt28054315,1.0,1.0
tt28076144,tt3796970,2.0,10.0
tt28076152,tt27927948,1.0,8.0
tt28076155,tt3796970,2.0,17.0
tt28076156,tt3796970,2.0,23.0
tt28076165,tt0844551,11.0,66.0
tt28076176,tt0844551,14.0,1.0
tt28076183,tt26695490,1.0,7.0
tt28076187,tt3796970,3.0,18.0
tt28076190,tt16231366,,
tt28076194,tt16231366,,
tt28076217,tt16231366,,
tt28076220,tt16231366,,
tt28076222,tt0844551,13.0,13.0
tt28076233,tt16231366,,
tt28076237,tt16231366,,
tt28076238,tt0190169,1.0,26.0
tt28076244,tt16231366,,
tt28076252,tt16231366,,
tt28076256,tt0190169,1.0,27.0
tt28076268,tt0190169,1.0,28.0
tt28076270,tt12363532,3.0,2.0
tt2807628,tt2674228,4.0,8.0
tt28076283,tt0190169,1.0,30.0
tt28076293,tt3198940,1.0,3.0
tt28076294,tt24071282,1.0,2.0
tt28076295,tt24071282,1.0,3.0
tt28076296,tt24071282,1.0,4.0
tt28076298,tt24071282,1.0,5.0
tt28076299,tt24071282,1.0,6.0
tt2807630,tt0218074,1.0,227.0
tt28076306,tt16231366,,
tt2807632,tt0055691,13.0,78.0
tt28076322,tt3008594,8.0,2.0
tt28076326,tt5704228,5.0,1.0
tt28076327,tt2409866,18.0,33.0
tt28076338,tt3008594,8.0,3.0
tt2807634,tt0218074,1.0,228.0
tt28076340,tt17501566,2.0,1006.0
tt28076341,tt3008594,8.0,4.0
tt28076343,tt0429434,19.0,6.0
tt28076346,tt16231366,,
tt28076348,tt9703928,13.0,23.0
tt28076349,tt0963967,17.0,1.0
tt28076352,tt0963967,17.0,2.0
tt28076356,tt0963967,17.0,3.0
tt28076359,tt18595344,,
tt28076360,tt9703928,13.0,24.0
tt28076363,tt28028480,1.0,7.0
tt28076365,tt0963967,17.0,8.0
tt28076366,tt0963967,17.0,9.0
tt28076368,tt0963967,17.0,10.0
tt28076373,tt13949362,5.0,1.0
tt28076377,tt13949362,5.0,2.0
tt28076379,tt3008594,8.0,5.0
tt2807638,tt0218074,1.0,229.0
tt28076380,tt13949362,5.0,3.0
tt28076381,tt11896286,,
tt28076382,tt22529708,2.0,7.0
tt28076383,tt3008594,8.0,6.0
tt28076385,tt13949362,5.0,4.0
tt28076386,tt16526150,2.0,11.0
tt28076387,tt3008594,8.0,7.0
tt28076388,tt13949362,5.0,5.0
tt28076390,tt11896286,,
tt28076393,tt3008594,8.0,8.0
tt28076395,tt13949362,5.0,6.0
tt28076396,tt0963967,16.0,1.0
tt28076397,tt16526150,2.0,14.0
tt28076398,tt13949362,5.0,7.0
tt28076399,tt11896286,,
tt2807640,tt0218074,1.0,230.0
tt28076401,tt3008594,8.0,9.0
tt28076404,tt11896286,,
tt28076405,tt28028480,1.0,8.0
tt28076408,tt11896286,,
tt28076409,tt0054560,2.0,286.0
tt28076410,tt15360946,4.0,31.0
tt28076414,tt28076109,1.0,1.0
tt28076417,tt15360946,4.0,32.0
tt28076418,tt11896286,,
tt28076419,tt0054560,2.0,288.0
tt28076421,tt15360946,4.0,33.0
tt28076422,tt12363532,4.0,25.0
tt28076423,tt0054560,2.0,289.0
tt28076424,tt15360946,4.0,34.0
tt28076425,tt11896286,,
tt28076427,tt12363532,4.0,1.0
tt28076429,tt28076109,1.0,2.0
tt28076430,tt15360946,4.0,35.0
tt28076433,tt0054560,2.0,290.0
tt28076435,tt11896286,,
tt28076438,tt0054560,2.0,291.0
tt2807644,tt2380598,2.0,1.0
tt28076444,tt28076195,1.0,1.0
tt28076455,tt18295894,,
tt28076456,tt28018347,1.0,2.0
tt2807646,tt0077796,1.0,4.0
tt28076466,tt16231366,,
tt28076475,tt15360946,4.0,36.0
tt28076478,tt15360946,4.0,37.0
tt28076481,tt15360946,4.0,38.0
tt28076487,tt7771836,,
tt28076488,tt18295894,,
tt28076489,tt28020777,2.0,9.0
tt28076492,tt15360946,4.0,39.0
tt28076496,tt5946088,,
tt2807650,tt0096597,23.0,151.0
tt28076501,tt15360946,4.0,40.0
tt28076504,tt28044918,1.0,2.0
tt28076506,tt28076286,,
tt28076507,tt15360946,4.0,41.0
tt28076512,tt15360946,4.0,42.0
tt28076514,tt27350436,1.0,12.0
tt28076516,tt16231366,,
tt28076519,tt15360946,4.0,43.0
tt2807652,tt0055691,18.0,70.0
tt28076526,tt15360946,4.0,44.0
tt28076527,tt2224452,11.0,3.0
tt28076529,tt28018347,1.0,3.0
tt28076532,tt2399993,1.0,1301.0
tt28076533,tt15360946,4.0,45.0
tt28076534,tt2399993,1.0,1302.0
tt28076535,tt2399993,1.0,1303.0
tt28076537,tt14181884,3.0,9.0
tt28076538,tt2399993,1.0,1304.0
tt28076540,tt2399993,1.0,1305.0
tt28076541,tt15360946,4.0,46.0
tt28076542,tt2399993,1.0,1306.0
tt28076544,tt20244150,2.0,1.0
tt28076545,tt2399993,1.0,1307.0
tt28076546,tt28018347,1.0,4.0
tt28076548,tt2399993,1.0,1308.0
tt28076549,tt2399993,1.0,1309.0
tt28076551,tt2399993,1.0,1310.0
tt28076553,tt2399993,1.0,1312.0
tt28076554,tt2399993,1.0,1311.0
tt28076555,tt10510248,3.0,81.0
tt28076556,tt2399993,1.0,1313.0
tt28076557,tt2399993,1.0,1314.0
tt28076560,tt2399993,1.0,1315.0
tt28076561,tt2399993,1.0,1316.0
tt28076563,tt2399993,1.0,1317.0
tt28076564,tt11896286,,
tt28076565,tt2399993,1.0,1318.0
tt28076566,tt20244150,2.0,2.0
tt28076567,tt2399993,1.0,1319.0
tt28076568,tt2399993,1.0,1321.0
tt28076569,tt2399993,1.0,1320.0
tt28076570,tt14181884,3.0,10.0
tt28076571,tt2399993,1.0,1322.0
tt28076573,tt11283048,,
tt28076577,tt11896286,,
tt28076578,tt2399993,1.0,1324.0
tt28076579,tt2399993,1.0,1323.0
tt28076595,tt2399993,1.0,1325.0
tt2807660,tt2377271,1.0,7.0
tt2807662,tt2674228,3.0,16.0
tt28076636,tt20244150,2.0,3.0
tt28076639,tt2399993,1.0,1326.0
tt28076640,tt16231366,,
tt28076643,tt2399993,1.0,1328.0
tt28076644,tt2399993,1.0,1327.0
tt28076645,tt2399993,1.0,1329.0
tt28076649,tt20244150,2.0,4.0
tt28076650,tt2399993,1.0,1330.0
tt28076651,tt2399993,1.0,1331.0
tt28076653,tt2399993,1.0,1332.0
tt28076654,tt2399993,1.0,1333.0
tt28076656,tt2399993,1.0,1334.0
tt28076657,tt16231366,,
tt28076658,tt2399993,1.0,1335.0
tt28076659,tt2399993,1.0,1336.0
tt2807666,tt2380598,2.0,2.0
tt28076660,tt2399993,1.0,1337.0
tt28076661,tt2399993,1.0,1338.0
tt28076662,tt2399993,1.0,1339.0
tt28076663,tt2399993,1.0,1340.0
tt28076664,tt2399993,1.0,1341.0
tt28076665,tt16231366,,
tt28076666,tt2399993,1.0,1343.0
tt28076667,tt2399993,1.0,1342.0
tt28076668,tt2399993,1.0,1344.0
tt28076669,tt2399993,1.0,1345.0
tt28076671,tt2399993,1.0,1346.0
tt28076672,tt2399993,1.0,1347.0
tt28076674,tt2399993,1.0,1348.0
tt28076675,tt2399993,1.0,1349.0
tt28076676,tt2399993,1.0,1350.0
tt28076679,tt2399993,1.0,1351.0
tt2807668,tt0456031,9.0,124.0
tt28076681,tt2399993,1.0,1352.0
tt28076682,tt2399993,1.0,1353.0
tt28076683,tt2399993,1.0,1354.0
tt28076684,tt2399993,1.0,1355.0
tt28076685,tt2399993,1.0,1356.0
tt28076686,tt2399993,1.0,1357.0
tt28076687,tt12982788,3.0,9.0
tt28076688,tt2399993,1.0,1358.0
tt28076691,tt2399993,1.0,1359.0
tt28076693,tt2399993,1.0,1360.0
tt28076694,tt2399993,1.0,1361.0
tt28076695,tt2399993,1.0,1362.0
tt28076696,tt2399993,1.0,1363.0
tt28076697,tt2399993,1.0,1364.0
tt28076698,tt2399993,1.0,1365.0
tt28076699,tt2399993,1.0,1366.0
tt2807670,tt1560788,1.0,93.0
tt28076700,tt2399993,1.0,1367.0
tt28076701,tt2399993,1.0,1368.0
tt28076702,tt2399993,1.0,1369.0
tt28076704,tt2399993,1.0,1370.0
tt28076705,tt2399993,1.0,1371.0
tt28076706,tt2399993,1.0,1372.0
tt28076707,tt2399993,1.0,1373.0
tt28076709,tt2399993,1.0,1374.0
tt28076710,tt2399993,1.0,1375.0
tt28076711,tt2399993,1.0,1376.0
tt28076712,tt2399993,1.0,1377.0
tt28076714,tt2399993,1.0,1378.0
tt28076715,tt2399993,1.0,1379.0
tt28076716,tt2399993,1.0,1380.0
tt28076717,tt2399993,1.0,1381.0
tt28076718,tt2399993,1.0,1382.0
tt2807672,tt1560700,1.0,2.0
tt28076721,tt2399993,1.0,1383.0
tt28076725,tt2399993,1.0,1385.0
tt28076726,tt2399993,1.0,1384.0
tt28076727,tt2399993,1.0,1386.0
tt28076728,tt2399993,1.0,1387.0
tt28076729,tt2399993,1.0,1388.0
tt28076732,tt2399993,1.0,1389.0
tt28076733,tt2399993,1.0,1390.0
tt28076735,tt2399993,1.0,1391.0
tt28076736,tt27050969,1.0,2.0
tt28076737,tt28020777,2.0,10.0
tt28076738,tt2399993,1.0,1392.0
tt28076739,tt2399993,1.0,1393.0
tt2807674,tt2380598,2.0,3.0
tt28076740,tt2399993,1.0,1394.0
tt28076741,tt2399993,1.0,1395.0
tt28076742,tt2399993,1.0,1396.0
tt28076743,tt2399993,1.0,1397.0
tt28076744,tt2399993,1.0,1398.0
tt28076745,tt2399993,1.0,1399.0
tt28076746,tt2399993,1.0,1400.0
tt28076753,tt28020777,2.0,11.0
tt28076756,tt27050969,1.0,3.0
tt2807676,tt1177054,,
tt28076767,tt28076486,1.0,1.0
tt28076799,tt11896286,,
tt2807680,tt1560700,1.0,3.0
tt28076801,tt11896286,,
tt28076803,tt0435558,9.0,10.0
tt28076805,tt11896286,,
tt28076813,tt11896286,,
tt28076814,tt11896286,,
tt28076816,tt11896286,,
tt28076819,tt28076109,1.0,3.0
tt2807682,tt1560700,1.0,4.0
tt28076824,tt12511004,17.0,24.0
tt28076826,tt12511004,17.0,25.0
tt28076827,tt0869575,,
tt28076829,tt12511004,17.0,26.0
tt28076831,tt12511004,17.0,27.0
tt28076833,tt0239185,52.0,28.0
tt2807684,tt1560700,1.0,5.0
tt28076842,tt28076109,1.0,4.0
tt28076859,tt0175383,1.0,2151.0
tt2807686,tt1560700,1.0,6.0
tt28076862,tt28076109,1.0,5.0
tt28076864,tt16231366,,
tt28076865,tt0175383,1.0,2152.0
tt28076869,tt1092504,,
tt28076871,tt21363166,1.0,228.0
tt28076873,tt0409637,,
tt28076874,tt0409637,,
tt28076875,tt16231366,,
tt28076876,tt0409637,,
tt28076877,tt0409637,,
tt2807688,tt1926733,4.0,5.0
tt28076883,tt0175383,1.0,2153.0
tt28076885,tt0409637,,
tt28076887,tt16231366,,
tt28076888,tt0175383,1.0,2154.0
tt28076893,tt2399993,1.0,1401.0
tt28076894,tt2399993,1.0,1402.0
tt28076896,tt16231366,,
tt28076899,tt7161796,3.0,7.0
tt2807690,tt2599142,1.0,2.0
tt28076903,tt6518878,14.0,108.0
tt28076904,tt16231366,,
tt28076906,tt19396544,1.0,4.0
tt28076908,tt2399993,1.0,1403.0
tt28076910,tt2399993,1.0,1404.0
tt28076911,tt2399993,1.0,1405.0
tt28076912,tt2399993,1.0,1406.0
tt28076916,tt2399993,1.0,1407.0
tt28076918,tt2399993,1.0,1408.0
tt28076919,tt2399993,1.0,1409.0
tt2807692,tt2557746,1.0,1.0
tt28076921,tt2399993,1.0,1410.0
tt28076923,tt2399993,1.0,1412.0
tt28076924,tt2399993,1.0,1411.0
tt28076925,tt2399993,1.0,1413.0
tt28076926,tt2399993,1.0,1414.0
tt28076928,tt2399993,1.0,1415.0
tt28076929,tt2399993,1.0,1416.0
tt28076930,tt2399993,1.0,1417.0
tt28076932,tt2399993,1.0,1418.0
tt28076933,tt2399993,1.0,1419.0
tt28076934,tt16231366,,
tt28076936,tt2399993,1.0,1420.0
tt28076937,tt2399993,1.0,1422.0
tt28076938,tt2399993,1.0,1421.0
tt28076939,tt2399993,1.0,1423.0
tt28076940,tt2399993,1.0,1425.0
tt28076941,tt2399993,1.0,1424.0
tt28076942,tt2399993,1.0,1426.0
tt28076945,tt2399993,1.0,1427.0
tt28076946,tt2399993,1.0,1429.0
tt28076947,tt2399993,1.0,1428.0
tt28076951,tt16231366,,
tt28076952,tt2399993,1.0,1430.0
tt28076953,tt2399993,1.0,1431.0
tt28076955,tt2399993,1.0,1433.0
tt28076956,tt2399993,1.0,1432.0
tt28076957,tt2399993,1.0,1434.0
tt28076958,tt2399993,1.0,1435.0
tt28076960,tt2399993,1.0,1437.0
tt28076961,tt2399993,1.0,1436.0
tt28076962,tt2399993,1.0,1438.0
tt28076963,tt2399993,1.0,1439.0
tt28076964,tt2399993,1.0,1440.0
tt28076965,tt2399993,1.0,1441.0
tt28076966,tt16231366,,
tt28076967,tt2399993,1.0,1442.0
tt28076968,tt2399993,1.0,1443.0
tt28076969,tt2399993,1.0,1444.0
tt28076970,tt2399993,1.0,1445.0
tt28076972,tt2399993,1.0,1446.0
tt28076973,tt2399993,1.0,1447.0
tt28076974,tt2399993,1.0,1448.0
tt28076975,tt2399993,1.0,1449.0
tt28076976,tt2399993,1.0,1450.0
tt28076977,tt2399993,1.0,1451.0
tt28076978,tt2399993,1.0,1452.0
tt28076979,tt2399993,1.0,1453.0
tt2807698,tt2380598,2.0,4.0
tt28076982,tt2399993,1.0,1454.0
tt28076983,tt2399993,1.0,1455.0
tt28076984,tt2399993,1.0,1456.0
tt28076985,tt2399993,1.0,1457.0
tt28076986,tt2399993,1.0,1458.0
tt28076987,tt16231366,,
tt28076988,tt2399993,1.0,1460.0
tt28076989,tt2399993,1.0,1459.0
tt28076990,tt2399993,1.0,1462.0
tt28076992,tt2399993,1.0,1461.0
tt28076995,tt2399993,1.0,1463.0
tt28076996,tt2399993,1.0,1465.0
tt28076997,tt2399993,1.0,1464.0
tt28076998,tt2399993,1.0,1466.0
tt28076999,tt2399993,1.0,1468.0
tt2807700,tt2732594,2.0,33.0
tt28077000,tt2399993,1.0,1467.0
tt28077002,tt2399993,1.0,1469.0
tt28077004,tt2399993,1.0,1470.0
tt28077005,tt2399993,1.0,1471.0
tt28077006,tt2399993,1.0,1472.0
tt28077008,tt2399993,1.0,1473.0
tt28077009,tt2399993,1.0,1475.0
tt28077010,tt2399993,1.0,1474.0
tt28077011,tt2399993,1.0,1476.0
tt28077012,tt16231366,,
tt28077013,tt2399993,1.0,1477.0
tt28077015,tt2399993,1.0,1479.0
tt28077016,tt2399993,1.0,1478.0
tt28077017,tt2399993,1.0,1480.0
tt28077018,tt2399993,1.0,1482.0
tt28077019,tt2399993,1.0,1481.0
tt28077020,tt2399993,1.0,1483.0
tt28077021,tt2399993,1.0,1484.0
tt28077022,tt2399993,1.0,1485.0
tt28077023,tt2399993,1.0,1486.0
tt28077024,tt2399993,1.0,1487.0
tt28077025,tt2399993,1.0,1488.0
tt28077026,tt2399993,1.0,1489.0
tt28077029,tt2399993,1.0,1490.0
tt28077030,tt2399993,1.0,1491.0
tt28077031,tt2399993,1.0,1492.0
tt28077032,tt2399993,1.0,1494.0
tt28077033,tt2399993,1.0,1493.0
tt28077034,tt2399993,1.0,1495.0
tt28077035,tt2399993,1.0,1496.0
tt28077036,tt27516539,1.0,10.0
tt28077037,tt2399993,1.0,1497.0
tt28077039,tt2399993,1.0,1498.0
tt28077040,tt2399993,1.0,1499.0
tt28077042,tt2399993,1.0,1500.0
tt28077043,tt27516539,1.0,11.0
tt28077044,tt2399993,1.0,1501.0
tt28077045,tt2399993,1.0,1502.0
tt28077046,tt2399993,1.0,1503.0
tt28077047,tt2399993,1.0,1504.0
tt28077048,tt2399993,1.0,1505.0
tt28077049,tt2399993,1.0,1506.0
tt28077050,tt2399993,1.0,1507.0
tt28077051,tt2399993,1.0,1508.0
tt28077052,tt23030000,6.0,3.0
tt28077053,tt2399993,1.0,1509.0
tt28077054,tt2399993,1.0,1510.0
tt28077055,tt2399993,1.0,1511.0
tt28077056,tt2399993,1.0,1512.0
tt28077058,tt2399993,1.0,1513.0
tt28077059,tt2399993,1.0,1514.0
tt28077060,tt2399993,1.0,1515.0
tt28077062,tt2399993,1.0,1516.0
tt28077063,tt2399993,1.0,1517.0
tt28077064,tt2399993,1.0,1518.0
tt28077065,tt2399993,1.0,1519.0
tt28077066,tt2399993,1.0,1520.0
tt28077069,tt2399993,1.0,1521.0
tt28077070,tt2399993,1.0,1522.0
tt28077071,tt2399993,1.0,1523.0
tt28077072,tt2399993,1.0,1524.0
tt28077073,tt2399993,1.0,1525.0
tt28077074,tt2399993,1.0,1526.0
tt28077076,tt2399993,1.0,1527.0
tt28077077,tt2399993,1.0,1528.0
tt28077078,tt21982376,1.0,239.0
tt28077079,tt2399993,1.0,1529.0
tt28077080,tt2399993,1.0,1530.0
tt28077081,tt2399993,1.0,1531.0
tt28077082,tt2399993,1.0,1532.0
tt28077083,tt2399993,1.0,1533.0
tt28077084,tt2399993,1.0,1535.0
tt28077085,tt2399993,1.0,1534.0
tt28077087,tt2399993,1.0,1536.0
tt28077088,tt2399993,1.0,1537.0
tt28077092,tt2399993,1.0,1538.0
tt28077097,tt16231366,,
tt28077099,tt2399993,1.0,1540.0
tt28077100,tt2399993,1.0,1539.0
tt28077101,tt2399993,1.0,1541.0
tt28077102,tt2399993,1.0,1542.0
tt28077103,tt2399993,1.0,1544.0
tt28077104,tt2399993,1.0,1543.0
tt28077105,tt2399993,1.0,1545.0
tt28077107,tt2399993,1.0,1546.0
tt28077108,tt2399993,1.0,1547.0
tt28077109,tt2399993,1.0,1548.0
tt28077110,tt2399993,1.0,1549.0
tt28077111,tt2399993,1.0,1550.0
tt28077112,tt16119840,,
tt28077113,tt16231366,,
tt28077117,tt22325164,1.0,118.0
tt28077119,tt2399993,1.0,1551.0
tt2807712,tt2732594,2.0,32.0
tt28077121,tt2399993,1.0,1552.0
tt28077123,tt17278208,1.0,1.0
tt28077124,tt2399993,1.0,1554.0
tt28077125,tt2399993,1.0,1555.0
tt28077126,tt2399993,1.0,1556.0
tt28077127,tt16231366,,
tt28077128,tt2399993,1.0,1557.0
tt28077129,tt2399993,1.0,1558.0
tt28077130,tt2399993,1.0,1559.0
tt28077133,tt2399993,1.0,1560.0
tt28077134,tt2399993,1.0,1561.0
tt28077135,tt17278208,1.0,2.0
tt28077136,tt2399993,1.0,1562.0
tt28077137,tt2399993,1.0,1563.0
tt28077138,tt2399993,1.0,1564.0
tt28077139,tt2399993,1.0,1565.0
tt2807714,tt2767694,1.0,1.0
tt28077140,tt2399993,1.0,1566.0
tt28077141,tt2399993,1.0,1567.0
tt28077142,tt2399993,1.0,1568.0
tt28077143,tt2399993,1.0,1569.0
tt28077144,tt2399993,1.0,1570.0
tt28077147,tt2399993,1.0,1571.0
tt28077149,tt2399993,1.0,1572.0
tt28077150,tt2399993,1.0,1573.0
tt28077151,tt2399993,1.0,1574.0
tt28077152,tt2399993,1.0,1575.0
tt28077157,tt2399993,1.0,1577.0
tt28077158,tt2399993,1.0,1576.0
tt28077159,tt16231366,,
tt28077163,tt2399993,1.0,1579.0
tt28077164,tt2399993,1.0,1578.0
tt28077165,tt2399993,1.0,1581.0
tt28077166,tt2399993,1.0,1580.0
tt28077167,tt2399993,1.0,1582.0
tt28077168,tt2399993,1.0,1584.0
tt28077169,tt2399993,1.0,1583.0
tt28077171,tt2399993,1.0,1585.0
tt28077177,tt2399993,1.0,1586.0
tt28077178,tt2399993,1.0,1587.0
tt28077179,tt2399993,1.0,1588.0
tt2807718,tt2380598,2.0,5.0
tt28077180,tt2399993,1.0,1589.0
tt28077181,tt2399993,1.0,1590.0
tt28077182,tt2399993,1.0,1591.0
tt28077183,tt2399993,1.0,1592.0
tt28077184,tt2399993,1.0,1593.0
tt28077185,tt2399993,1.0,1594.0
tt28077186,tt2399993,1.0,1596.0
tt28077187,tt2399993,1.0,1595.0
tt28077188,tt2399993,1.0,1597.0
tt28077190,tt2399993,1.0,1598.0
tt28077193,tt2399993,1.0,1599.0
tt28077198,tt2399993,1.0,1600.0
tt2807720,tt1867462,6.0,7.0
tt28077203,tt35664416,1.0,1.0
tt28077214,tt0318881,1.0,5.0
tt28077215,tt0318881,1.0,6.0
tt28077216,tt0318881,1.0,7.0
tt28077217,tt0318881,1.0,8.0
tt28077218,tt0318881,1.0,9.0
tt2807722,tt2732594,2.0,31.0
tt28077220,tt0318881,1.0,10.0
tt28077222,tt0318881,1.0,11.0
tt28077223,tt0318881,1.0,12.0
tt28077224,tt0318881,1.0,13.0
tt28077227,tt0318881,1.0,15.0
tt28077229,tt0318881,1.0,14.0
tt28077231,tt0318881,1.0,16.0
