tconst,averageRating,numVotes
tt1408258,6.8,28
tt14082590,8.6,6
tt14082598,6.9,22
tt14082610,8.9,51
tt14082616,5.7,7
tt1408262,7.2,7
tt14082622,5.2,25
tt14082640,8.5,7
tt14082648,7.2,80
tt1408265,6.8,17
tt1408267,7.0,9
tt1408268,8.0,6
tt14082712,7.6,733
tt14082716,7.0,75
tt1408272,6.9,16
tt1408275,6.8,16
tt14082766,4.6,13
tt1408277,5.1,12
tt1408279,5.9,114
tt1408284,7.8,22
tt1408285,8.8,12
tt1408286,6.8,14
tt1408288,7.1,10
tt1408291,4.0,111
tt1408297,6.7,7
tt1408298,7.9,27
tt1408299,5.7,110
tt14083018,7.7,9
tt14083032,6.9,16
tt14083036,6.9,16
tt14083038,7.7,10
tt1408304,5.3,386
tt14083040,8.7,17
tt14083044,8.0,10
tt14083058,8.5,21
tt1408308,5.9,18
tt1408309,7.4,1566
tt14083102,7.1,68
tt1408312,8.7,29
tt14083124,6.3,435
tt14083128,8.4,5
tt1408313,8.2,14
tt1408316,7.7,24
tt1408318,4.0,9
tt14083186,8.0,7
tt1408319,7.9,34
tt14083200,8.1,11
tt1408325,5.5,16
tt1408326,7.5,14
tt1408329,7.3,58
tt1408330,8.7,28
tt14083308,2.4,489
tt1408331,6.0,9
tt1408332,7.2,15
tt1408333,9.0,11
tt1408335,6.7,7
tt14083356,5.8,6
tt1408336,7.4,7
tt14083380,6.9,235
tt1408341,6.6,12
tt1408343,7.9,162
tt14083436,7.7,12
tt1408345,4.6,27
tt1408347,7.5,35
tt14083472,8.2,17
tt14083478,8.1,294
tt14083490,8.4,30
tt14083494,8.3,335
tt14083496,8.4,29
tt14083506,8.3,36
tt1408351,6.2,82
tt14083510,8.5,29
tt1408353,9.2,14
tt1408355,7.1,59
tt14083600,7.2,7
tt1408362,9.4,7
tt1408363,7.2,27
tt14083640,5.6,11
tt14083646,5.7,10
tt14083654,5.9,12
tt1408367,8.4,14
tt14083692,4.0,6
tt1408370,4.6,9
tt14083710,3.8,6
tt14083716,3.3,679
tt14083724,3.7,6
tt1408373,8.6,8
tt14083776,6.1,385
tt1408378,9.8,11
tt1408379,7.9,31
tt14083796,9.1,32
tt14083830,5.6,15
tt1408384,6.9,45
tt14083848,9.4,62
tt1408386,9.6,7
tt14083860,7.7,18
tt14083862,8.0,5
tt14083868,8.0,5
tt14083872,7.8,5
tt14083878,7.8,5
tt14083880,7.7,22
tt14083884,7.2,10
tt14083886,7.6,5
tt1408389,8.2,15
tt14083892,8.4,109
tt14083894,7.6,5
tt14083898,7.6,5
tt14083900,7.0,5
tt14083904,7.4,5
tt14083910,7.4,5
tt14083912,4.0,13
tt1408392,7.4,18
tt14083936,7.8,556
tt1408394,5.6,10
tt1408395,6.0,6
tt14083958,3.7,9
tt14083978,7.6,20
tt14083980,6.9,22
tt1408400,7.9,8
tt14084008,4.7,10
tt1408401,8.0,13
tt1408402,6.4,16
tt14084038,6.6,5
tt14084096,7.2,12
tt14084154,7.7,253
tt14084158,6.7,527
tt1408416,8.7,13
tt14084160,7.0,206
tt14084166,8.0,9
tt1408417,8.2,14
tt14084174,7.0,489
tt1408418,6.9,7
tt14084180,7.5,33
tt14084184,7.8,7
tt14084188,7.2,34
tt1408420,6.4,24
tt1408421,7.1,9
tt14084214,8.0,10
tt14084222,6.7,183
tt1408425,6.3,14
tt1408426,5.4,11
tt14084266,8.3,21
tt1408430,8.8,5925
tt14084300,8.9,109
tt14084312,7.7,18
tt14084314,7.5,13
tt14084316,7.6,14
tt1408434,6.9,453
tt1408439,6.2,11
tt14084404,5.6,6
tt14084406,5.6,6
tt14084414,7.4,8
tt14084422,6.7,13
tt14084428,7.5,14
tt14084440,8.3,11
tt1408447,8.1,18
tt1408448,8.4,13
tt14084486,8.8,29
tt1408449,8.4,12
tt14084494,6.5,74
tt14084496,6.4,78
tt1408450,8.7,14
tt14084506,7.7,128
tt1408460,7.8,320
tt14084604,8.2,1655
tt14084610,5.8,47
tt14084662,6.9,8
tt14084688,3.5,92
tt1408470,8.6,8
tt14084730,5.8,5
tt14084736,6.1,45
tt1408476,7.2,15
tt1408477,8.5,11
tt1408478,9.0,7
tt1408479,8.3,7
tt14084816,2.4,25
tt14084822,8.7,18
tt14084828,4.7,1799
tt14084840,7.1,13
tt14084882,3.2,39
tt1408494,8.1,23
tt1408495,9.4,2511
tt14084952,6.8,6
tt14084956,8.1,9
tt14084958,5.8,17
tt14084960,7.4,9
tt14084964,7.7,11
tt14084974,6.2,5
tt14084984,7.8,5
tt14084990,5.6,6
tt14084994,9.4,7
tt14084998,9.1,7
tt14085000,9.7,6
tt14085004,7.2,8
tt14085012,9.0,5
tt14085018,9.5,6
tt14085040,3.9,19
tt14085060,7.1,31
tt1408508,6.2,35
tt14085168,7.2,1108
tt14085170,7.2,1087
tt14085198,8.1,15
tt14085212,8.0,25
tt14085222,8.0,21
tt14085224,8.4,20
tt14085228,6.2,354
tt14085230,8.5,19
tt14085234,8.6,20
tt14085236,8.5,19
tt14085238,8.6,20
tt14085240,6.9,18
tt14085242,8.5,20
tt14085258,3.4,641
tt14085266,7.0,17
tt14085274,6.6,11
tt14085296,8.3,13
tt14085320,7.8,994
tt14085326,8.0,1019
tt14085330,7.6,950
tt14085338,7.5,914
tt14085344,8.5,1131
tt14085346,7.6,912
tt14085348,7.1,972
tt14085350,9.4,1924
tt14085352,7.2,1061
tt14085364,8.2,11
tt14085430,4.8,6
tt14085444,6.3,11
tt14085502,5.5,7
tt1408555,8.9,10
tt14085654,6.8,87
tt1408572,7.7,18
tt1408574,7.9,2121
tt1408577,7.4,208
tt14085932,5.7,143
tt14085934,7.5,56
tt14086060,4.0,155
tt14086138,7.4,49
tt14086140,8.3,18
tt14086184,6.8,11
tt14086344,7.4,1913
tt1408639,8.3,92
tt14086420,6.7,365
tt14086458,6.8,9
tt1408646,7.7,40
tt1408648,8.0,6
tt1408649,8.2,6
tt1408650,8.3,6
tt1408651,8.2,5
tt1408652,8.3,6
tt1408658,5.9,33
tt1408659,6.2,29
tt14086704,5.6,12
tt1408674,8.0,12
tt14086798,9.1,49
tt1408682,7.3,321
tt1408683,8.6,16
tt1408684,9.0,14
tt1408685,8.9,14
tt1408686,9.1,14
tt14086862,8.3,49
tt1408687,8.8,15
tt1408688,8.8,15
tt1408689,8.8,14
tt14086890,7.3,19
tt1408690,8.9,15
tt1408691,8.6,15
tt1408692,9.0,13
tt1408693,9.1,14
tt1408694,9.1,14
tt14086992,5.8,41
tt1408701,7.5,59
tt14087164,6.6,28
tt14087400,8.5,13
tt14087426,9.3,4378
tt14087482,8.9,15
tt14087490,7.2,1245
tt1408754,7.0,7
tt1408755,6.3,6
tt1408756,6.8,5
tt1408757,6.2,5
tt1408758,6.4,5
tt1408764,7.9,41
tt14087644,8.3,12
tt1408765,7.1,9
tt14087650,7.1,38
tt1408766,7.6,7
tt1408767,8.0,6
tt14087698,5.7,136
tt14087722,7.1,35
tt14087904,8.1,104
tt1408812,7.5,83
tt1408813,7.8,86
tt14088136,7.5,47
tt14088158,7.8,23
tt1408819,7.3,159
tt14088196,7.2,7
tt14088230,7.2,54
tt14088232,7.9,8
tt14088242,5.5,36
tt1408825,6.9,21
tt1408826,7.4,26
tt14088270,5.1,51
tt14088484,6.6,19
tt14088490,9.0,13
tt14088496,7.8,27
tt14088500,9.3,18
tt14088510,4.8,33259
tt14088528,5.8,10
tt14088530,5.8,7
tt14088582,7.9,10
tt14088642,4.5,11
tt14088654,9.4,87
tt14088662,4.3,11
tt14088670,8.8,5
tt14088742,6.8,1483
tt14088788,3.7,308
tt14088844,6.2,18
tt1408888,8.3,141
tt14088902,5.9,16
tt14088906,8.4,568
tt14088908,5.9,15
tt14088918,5.7,14
tt14088928,5.9,17
tt14088946,9.8,25
tt1408897,8.2,61
tt14088994,6.3,1897
tt14089010,5.5,15
tt14089024,5.2,14
tt14089042,5.6,14
tt14089060,6.0,28
tt14089066,5.8,15
tt14089078,8.4,39
tt14089098,5.2,14
tt14089110,6.6,16
tt14089116,8.2,761
tt14089124,6.5,40
tt14089138,5.2,13
tt14089144,5.7,13
tt14089146,6.0,40
tt14089158,6.0,8
tt14089168,6.0,12
tt14089174,7.6,12
tt1408918,8.9,24
tt14089184,6.6,14
tt14089194,6.5,30
tt14089254,6.8,13
tt14089310,8.0,13
tt14089312,7.9,90
tt14089316,8.1,98
tt1408932,4.4,11
tt1408933,5.4,6
tt14089340,6.2,162
tt14089352,7.6,10
tt1408936,7.4,43
tt14089380,8.4,13
tt14089388,8.1,16
tt1408939,4.7,7
tt14089434,6.8,51
tt1408944,8.6,15
tt14089442,6.2,14
tt14089474,9.3,42
tt1408949,7.6,19
tt14089530,8.0,5
tt1408955,9.2,16
tt1408956,7.2,6
tt1408957,6.7,8
tt1408960,5.4,39
tt1408963,5.8,13
tt14089630,8.5,63
tt14089646,7.1,8
tt14089654,6.6,5
tt1408966,7.4,19
tt1408971,9.2,8
tt1408972,7.0,4679
tt14089768,7.6,210
tt1408977,7.5,24
tt14089774,8.4,214
tt1408978,3.9,15
tt14089788,6.6,18
tt1408979,6.4,23
tt1408981,7.1,59
tt1408982,7.5,11
tt1408985,6.7,35
tt1408986,6.2,23
tt1408987,6.9,9
tt14089892,6.9,24
tt14089896,6.3,16
tt1409004,5.8,6453
tt14090048,7.0,7
tt1409005,7.3,6
tt1409006,7.8,39
tt1409007,9.0,17
tt1409008,7.5,2675
tt1409009,7.3,28
tt14090108,7.2,59
tt14090116,7.3,60
tt1409012,5.2,26
tt14090122,6.1,23
tt1409014,5.4,5
tt14090142,4.6,11
tt1409015,8.1,55
tt14090166,7.7,93
tt14090172,6.7,9
tt14090188,4.4,130
tt14090202,7.8,32
tt14090208,6.6,15
tt1409021,6.6,8
tt1409023,7.4,18
tt1409024,6.8,402540
tt1409025,8.4,21
tt14090306,8.5,23
tt1409031,8.9,10
tt1409035,3.5,52
tt14090394,6.5,6
tt1409042,7.4,10
tt14090420,5.0,6
tt1409043,7.4,12
tt14090476,8.9,3043
tt14090490,5.3,30
tt14090498,5.0,32
tt14090510,5.5,33
tt14090514,8.5,44
tt14090522,5.3,38
tt1409053,6.1,143
tt14090530,4.7,33
tt14090532,5.4,32
tt1409054,6.5,61
tt14090546,5.0,10
tt1409055,8.3,26962
tt14090558,7.3,18
tt1409056,7.0,1560
tt14090568,7.4,39
tt1409057,6.6,8
tt14090570,6.4,35
tt14090578,6.4,35
tt1409058,6.5,225
tt14090580,6.7,43
tt1409059,7.1,168
tt14090596,6.3,39
tt14090598,7.6,43
tt14090616,7.2,24
tt1409062,7.1,77
tt14090622,6.8,21
tt14090628,5.9,17
tt1409063,7.0,13
tt14090630,6.8,20
tt1409064,6.8,146
tt1409065,6.4,19
tt14090650,7.3,12
tt14090652,5.4,8
tt14090654,5.6,8
tt14090664,8.6,16
tt1409067,6.4,74
tt14090672,6.9,10
tt1409068,6.4,219
tt1409069,5.1,1582
tt1409073,7.0,28
tt1409075,6.9,10
tt1409076,7.9,14
tt1409077,7.2,17
tt14090770,8.0,6
tt1409078,6.9,17
tt1409082,7.0,5
tt1409084,7.4,53
tt1409085,6.4,98
tt14090856,7.2,33
tt1409087,6.6,37
tt1409088,8.1,17
tt1409090,2.4,240
tt14090900,7.9,31
tt14090924,3.8,9
tt14090930,5.8,11
tt14090932,5.7,12
tt14090934,5.7,10
tt14090936,5.6,10
tt14090954,7.2,14
tt14090960,9.4,109
tt14090962,9.5,103
tt14090964,9.5,107
tt14090966,9.6,105
tt14090968,9.7,138
tt1409097,8.5,14
tt14090972,8.0,34
tt1409100,7.6,9
tt14091016,6.7,24
tt14091022,4.9,7
tt1409103,6.6,25
tt14091030,6.9,44
tt14091032,7.2,38
tt14091034,7.4,37
tt14091036,7.3,39
tt1409104,7.7,83
tt14091044,8.2,31
tt14091054,7.4,50
tt1409106,5.8,134
tt14091060,9.7,8
tt14091062,9.8,7
tt14091064,9.8,7
tt14091066,9.7,7
tt1409107,4.3,24
tt14091074,5.5,12
tt14091080,5.3,13
tt14091082,5.4,13
tt14091086,5.0,14
tt14091088,5.4,15
tt14091090,5.2,15
tt14091092,5.2,13
tt14091094,5.5,14
tt14091098,5.1,12
tt1409114,5.6,8
tt14091150,7.6,9
tt14091152,7.2,2290
tt14091154,6.1,14
tt1409116,6.6,235
tt14091172,6.9,824
tt14091178,3.5,22
tt1409118,6.2,150
tt14091180,4.2,18
tt14091182,3.9,17
tt14091184,3.4,18
tt1409120,6.5,210
tt1409121,6.7,22
tt14091210,3.4,149
tt14091214,5.6,262
tt1409122,5.7,41
tt1409123,7.7,8
tt1409124,7.3,28
tt14091246,7.8,59
tt14091248,7.6,55
tt1409125,5.7,11
tt14091254,7.8,59
tt1409126,6.4,14
tt14091260,8.0,57
tt14091262,8.0,65
tt14091264,7.5,51
tt14091266,7.4,52
tt1409127,8.4,9
tt14091270,6.8,7
tt14091280,7.8,50
tt14091290,8.1,62
tt14091292,8.1,58
tt14091294,8.4,83
tt1409132,5.2,15
tt1409133,6.1,46
tt1409137,6.1,44
tt1409138,7.5,22
tt1409139,6.0,48
tt1409141,7.1,18
tt14091414,9.3,6
tt14091426,7.5,12
tt14091428,8.2,12
tt14091430,7.6,11
tt14091432,7.5,12
tt14091434,7.2,11
tt14091442,7.3,11
tt14091446,5.8,7
tt1409145,7.9,53
tt14091450,7.4,10
tt14091454,7.1,10
tt14091456,7.0,9
tt14091460,7.5,9
tt14091462,6.1,11
tt14091464,7.6,10
tt14091466,6.8,12
tt14091468,7.9,9
tt14091474,6.8,10
tt14091482,8.5,55
tt14091490,7.5,6
tt14091514,8.9,43
tt14091518,7.6,22
tt14091520,6.0,10
tt14091522,6.2,10
tt14091526,3.8,12
tt14091530,4.4,5
tt14091532,4.2,5
tt14091616,3.9,9
tt14091630,4.0,6
tt14091634,6.0,204
tt14091662,6.7,7
tt14091684,5.7,28
tt14091696,6.7,117
tt14091700,7.9,356
tt14091722,7.0,172
tt14091730,7.1,25
tt14091740,7.4,16
tt14091768,5.3,125
tt14091770,7.3,87
tt1409179,8.8,26
tt14091792,7.3,469
tt14091804,3.9,16
tt14091808,8.4,9
tt14091818,6.7,6725
tt14091832,4.5,9
tt14091834,7.5,191
tt14091836,7.6,164
tt14091842,8.0,143
tt14091844,7.8,154
tt14091850,8.3,137
tt14091852,8.4,147
tt14091854,6.3,533
tt14091856,9.2,170
tt14091860,8.5,129
tt14091864,8.2,122
tt14091866,6.9,408
tt14091868,8.6,129
tt1409187,7.1,10
tt14091876,8.6,112
tt14091878,8.4,113
tt14091880,8.3,108
tt14091882,8.5,112
tt14091886,8.7,105
tt14091888,8.6,124
tt14091908,8.7,8
tt14091976,7.3,7
tt14092008,6.9,11
tt14092076,6.7,422
tt14092100,8.7,11
tt14092112,5.7,28
tt14092120,8.4,59
tt14092152,6.1,26
tt14092162,8.0,47
tt14092194,6.4,8
tt14092202,9.1,21
tt14092212,7.0,20
tt1409227,6.1,12
tt1409233,7.8,25
tt14092432,6.9,27
tt14092474,7.3,129
tt14092484,7.1,129
tt14092508,7.2,116
tt14092518,7.3,118
tt14092570,6.2,11
tt1409270,9.2,7
tt1409271,9.0,7
tt1409274,4.3,27
tt14092756,7.0,9
tt14092770,6.8,7
tt14092772,9.2,12
tt14092808,7.8,863
tt14092824,7.8,714
tt14092862,8.2,683
tt14092866,8.8,736
tt1409287,5.4,45
tt1409289,8.2,170
tt1409295,8.2,101
tt14092962,8.3,621
tt14092966,8.2,601
tt14092982,6.5,29
tt14093002,7.2,19
tt1409306,7.4,18
tt14093064,8.1,580
tt1409307,8.0,23
tt14093074,8.3,620
tt1409308,6.3,17
tt1409309,6.6,14
tt14093098,8.4,586
tt1409310,7.6,18
tt14093106,8.8,614
tt14093114,8.8,664
tt14093116,8.0,35
tt14093128,8.4,561
tt14093148,5.8,57
tt14093168,5.6,30
tt1409317,7.1,12
tt14093178,8.6,566
tt1409318,7.5,12
tt14093184,8.5,573
tt14093190,8.4,546
tt14093194,9.3,911
tt1409321,7.3,36
tt1409322,7.4,37
tt1409325,6.9,9
tt1409336,5.3,7
tt1409337,7.6,5
tt1409342,4.2,5
tt1409345,6.4,5
tt14093630,7.4,17
tt14093662,8.0,7
tt14093666,8.0,7
tt14093766,9.5,42801
tt14093768,9.0,686
tt14093778,8.7,567
tt14093794,8.2,559
tt14093800,8.6,619
tt1409383,7.6,339
tt1409385,7.9,40
tt1409386,8.1,33
tt1409387,8.1,33
tt1409391,6.1,12
tt14093994,7.0,704
tt14094034,7.4,1629
tt14094138,3.9,14
tt14094150,9.3,6
tt14094194,5.8,10
tt14094206,7.8,3218
tt14094234,9.0,5
tt14094256,8.4,21
tt14094276,7.1,117
tt14094280,7.2,10
tt14094314,6.6,226
tt14094320,7.2,256
tt14094342,6.7,14
tt14094344,7.3,409
tt14094348,7.1,352
tt14094360,4.6,12
tt14094376,7.9,35
tt14094402,8.6,39
tt14094476,8.6,7
tt14094512,7.4,40
tt14094534,8.6,10
tt14094558,8.5,13
tt14094612,5.9,34
tt14094794,7.4,12
tt1409483,7.0,11
tt1409491,5.8,20
tt1409493,9.0,9
tt14095038,5.0,36
tt14095046,4.9,13
tt14095132,4.0,8
tt14095200,2.7,10
tt14095452,7.9,143
tt14095470,6.6,45
tt14095498,6.4,28
tt14095548,8.6,64
tt1409561,5.9,26
tt14095620,7.0,57
tt14095634,8.0,672
tt1409565,6.1,109
tt14095656,5.5,203
tt1409566,5.6,10
tt14095668,7.6,93
tt1409567,6.0,198
tt14095674,7.7,71
tt14095700,7.5,26
tt1409574,6.6,20
tt1409575,7.7,2026
tt1409579,6.5,13
tt14095802,7.1,20
tt1409582,7.0,29
tt14095822,7.4,29
tt1409584,3.8,56
tt1409585,5.5,20
tt14095852,5.1,15
tt1409586,7.7,180
tt1409593,8.8,5
tt1409594,7.0,75
tt14095946,7.8,1922
tt1409595,1.7,10
tt1409597,6.8,20
tt14095976,7.7,22
tt14095978,8.9,63
tt1409598,8.2,31
tt1409600,6.6,48
tt14096032,6.4,61
tt14096034,7.0,5
tt14096036,4.5,8
tt1409605,7.8,41
tt14096052,8.2,5
tt14096054,8.2,5
tt14096058,7.8,6
tt1409606,6.7,17
tt14096060,8.0,6
tt14096064,7.8,5
tt1409607,5.8,6
tt14096072,7.8,6
tt14096074,8.2,6
tt1409608,5.4,19
tt1409609,5.4,52
tt1409611,7.2,36
tt1409613,4.9,38
tt14096132,2.0,569
tt14096144,8.5,994
tt14096146,8.6,1006
tt14096152,8.6,1159
tt14096154,7.8,6
tt14096156,8.8,6
tt14096164,3.5,14
tt14096170,4.0,21
tt14096356,7.2,13
tt14096364,8.3,9
tt14096430,4.7,17
tt14096434,4.6,16
tt1409646,7.3,379
tt1409650,7.9,84
tt1409652,6.2,24
tt14096520,7.1,13
tt1409655,7.1,51
tt1409656,7.3,36
tt14096564,2.6,392
tt1409657,7.2,36
tt14096578,7.5,49
tt1409658,6.9,39
tt1409659,7.5,44
tt1409660,7.3,42
tt1409661,7.0,41
tt1409662,7.2,40
tt1409663,7.0,39
tt1409664,7.1,36
tt1409665,7.0,35
tt1409666,7.0,35
tt14096664,6.9,82
tt1409667,8.2,561
tt14096738,7.7,686
tt1409676,8.8,80
tt1409677,8.1,64
tt1409678,7.9,68
tt1409679,7.9,63
tt14096790,7.3,20
tt14096808,8.5,38
tt1409682,8.1,58
tt1409683,7.0,124
tt1409684,6.2,6
tt1409685,7.0,41
tt1409687,7.1,24
tt1409690,7.4,10
tt14096902,7.5,11
tt14096910,6.7,11
tt14096914,6.5,11
tt14096916,6.7,11
tt1409693,7.5,14
tt1409694,5.8,7
tt14096946,6.3,29
tt1409699,4.9,10
tt1409700,6.4,5
tt1409702,6.6,10
tt14097056,6.2,6
tt1409706,7.8,11
tt1409708,9.5,8
tt14097080,8.6,36
tt14097086,5.1,13
tt14097090,5.2,12
tt14097094,5.2,12
tt14097096,5.1,12
tt14097098,5.4,11
tt14097100,4.5,10
tt14097102,4.6,10
tt14097104,4.6,10
tt1409711,5.8,16
tt14097110,4.3,9
tt14097112,6.3,6
tt14097116,4.7,9
tt14097118,4.4,9
tt1409712,6.2,23
tt14097122,4.3,9
tt14097124,4.3,9
tt14097126,4.2,9
tt14097128,5.9,17
tt1409713,7.6,10
tt14097144,5.9,5954
tt14097148,5.9,18
tt1409715,7.0,8
tt14097150,6.7,8
tt14097152,9.0,9
tt14097180,6.8,6109
tt1409719,8.5,15
tt14097206,6.8,5968
tt14097220,8.0,6
tt14097228,3.7,11
tt1409723,7.1,14
tt14097236,6.3,127
tt1409727,7.4,64
tt14097274,6.4,10
tt1409728,7.1,228
tt14097302,7.5,82
tt1409733,6.5,18
tt1409734,2.5,133
tt14097342,7.8,19
tt14097348,6.8,5
tt1409737,5.9,8
tt14097376,7.2,2493
tt14097380,7.8,571
tt14097414,8.4,7373
tt14097446,7.4,5
tt14097454,4.8,7
tt1409746,6.0,6
tt1409748,7.2,99
tt14097480,6.6,5
tt14097488,5.9,18
tt14097492,4.6,14
tt14097506,5.8,10
tt14097508,7.8,350
tt14097514,5.5,17
tt14097520,6.1,14
tt14097524,6.5,18
tt14097540,7.1,86
tt14097562,5.6,35
tt14097606,8.1,24
tt14097634,7.4,20
tt14097638,7.7,21
tt14097642,6.5,25
tt1409768,5.8,6
tt14097708,7.4,15
tt1409772,6.1,189
tt1409774,6.8,19
tt1409776,6.4,193
tt14097764,5.3,6
tt14097766,6.7,22
tt14097802,4.5,57
tt14097918,7.9,13
tt14097924,5.6,677
tt14097954,8.2,13
tt1409798,3.5,454
tt1409801,7.1,36
tt1409805,5.5,101
tt1409809,8.0,23
tt1409816,8.3,11
tt1409820,8.8,40
tt1409821,8.0,51
tt1409824,6.6,9
tt14098248,9.5,8
tt1409825,8.0,14
tt14098260,5.1,127
tt14098264,8.9,15
tt1409828,7.0,28
tt14098284,8.2,2072
tt1409829,6.9,94
tt1409831,6.0,642
tt1409832,5.1,9
tt1409836,6.4,1552
tt1409837,8.4,23
tt1409838,8.1,71
tt14098398,4.6,6
tt14098404,5.3,21
tt1409841,8.2,131
tt14098422,9.6,95
tt1409850,6.7,14
tt14098514,8.0,39
tt1409853,6.9,108
tt1409854,6.8,105
tt1409855,7.0,111
tt14098552,8.6,10
tt1409856,7.0,109
tt1409857,6.9,104
tt1409858,6.9,105
tt1409859,7.0,104
tt1409860,6.9,106
tt1409861,7.1,108
tt1409862,7.0,98
tt14098620,6.0,14
tt1409863,6.9,97
tt1409864,6.8,102
tt1409865,6.9,100
tt1409866,7.1,105
tt1409867,6.9,101
tt1409869,8.6,15
tt14098692,6.8,11
tt14098718,5.3,7
tt1409873,8.7,53
tt14098740,7.2,38
tt1409875,6.2,22
tt1409876,6.7,18
tt1409877,7.4,18
tt1409878,6.0,22
tt1409894,5.3,14
tt14099038,9.2,6
tt1409905,6.9,28
tt1409907,8.6,19
tt1409912,4.6,7
tt14099122,8.5,29
tt14099126,8.2,27
tt1409913,6.7,570
tt14099132,8.1,26
tt14099142,7.5,23
tt14099154,8.5,28
tt14099156,7.0,6
tt14099178,7.3,15
tt14099194,7.6,14
tt14099196,7.4,15
tt14099202,7.5,14
tt14099214,7.3,15
tt14099226,7.3,14
tt14099234,7.8,14
tt1409924,2.2,11
tt14099334,6.7,27979
tt1409934,7.7,45
tt14099340,5.4,7
tt14099360,7.3,11
tt14099366,6.4,10
tt14099376,9.0,24
tt14099378,7.4,11
tt14099462,7.6,111
tt14099490,3.3,43
tt14099528,7.8,47
tt14099700,7.0,17
tt14099796,6.2,1684
tt14099892,3.9,75
tt14099896,6.9,43
tt1409991,7.9,324
tt1409994,6.1,13
tt14099964,7.4,19
tt14099968,4.0,6
tt1410002,6.9,20
tt1410007,6.5,35
tt1410008,7.3,60
tt1410010,7.2,6
tt1410011,1.9,20
tt1410013,6.9,665
tt14100142,7.3,17
tt1410015,6.8,75
tt1410016,7.6,9
tt1410018,5.2,17
tt1410020,5.4,1425
tt1410022,7.3,13
tt1410027,5.8,11
tt1410029,6.2,21
tt1410030,7.4,8
tt1410033,5.0,86
tt14100348,8.4,17
tt1410035,9.6,5
tt1410037,8.7,33
tt1410040,7.0,9
tt14100426,8.8,11
tt1410043,8.3,7
tt1410044,5.9,66
tt1410046,2.5,373
tt1410049,9.1,13
tt1410051,5.8,13677
tt1410056,6.7,13
tt1410057,6.5,160
tt1410060,8.5,465
tt1410061,6.7,11
tt1410063,7.5,57347
tt1410064,9.0,19
tt14100648,7.7,100
tt14100672,8.0,158
tt1410068,6.2,983
tt14100692,8.4,12
tt1410070,7.0,40
tt14100718,5.8,19
tt1410073,6.6,8
tt14100758,6.9,32
tt1410076,7.8,9
tt14100816,6.7,35
tt14100818,5.9,36
tt14100820,5.6,30
tt14100822,6.7,39
tt14100824,5.2,31
tt14100830,3.7,655
tt14100834,6.3,72
tt1410085,7.3,13
tt14100852,7.6,22
tt14100856,6.8,16
tt1410086,7.8,11
tt1410087,7.9,11
tt14100874,8.9,11
tt1410089,6.5,19
tt14100986,5.0,16
tt14100994,7.6,7
tt14101026,4.7,8
tt14101036,9.3,11
tt1410108,7.7,138
tt14101144,7.0,7
tt14101146,8.1,581
tt14101152,6.5,10
tt14101158,5.2,8
tt14101162,4.8,10
tt14101196,3.3,10
tt1410125,9.7,26
tt14101264,8.8,7
tt1410132,7.6,59
tt1410135,7.0,26
tt14101358,4.2,16
tt1410136,7.3,26
tt14101386,3.8,5
tt14101400,4.3,10
tt14101454,7.8,23
tt14101460,5.4,5
tt14101464,8.6,6
tt14101466,5.1,339
tt14101542,8.1,10
tt14101598,7.8,16
tt14101604,7.0,11
tt14101670,5.6,7
tt14101678,5.2,319
tt14101692,7.1,15
tt14101856,6.8,28
tt14101858,6.2,27
tt14101860,6.1,25
tt14101862,6.0,25
tt14101866,6.2,24
tt14101868,6.2,25
tt14101920,8.2,22
tt1410198,4.2,453
tt14101980,8.1,20
tt1410199,6.0,44
tt1410204,5.7,256
tt1410205,3.3,2289
tt1410206,7.5,25
tt14102062,9.3,10
tt1410207,6.1,307
tt1410209,5.8,140
tt1410210,6.4,19
tt14102112,5.3,12
tt1410214,7.2,20
tt14102146,4.1,726
tt14102152,8.5,17
tt1410216,6.2,11
tt14102162,8.2,7
tt14102176,8.0,12
tt1410218,7.8,5167
tt1410219,5.6,223
tt1410220,7.0,14
tt1410222,8.0,17
tt1410223,6.3,7
tt1410225,8.1,52
tt1410229,7.8,211
tt1410231,8.2,19
tt1410233,5.0,50
tt1410234,6.3,15
tt1410235,7.4,47
tt1410237,7.4,22
tt1410240,6.4,93
tt14102416,7.3,23
tt1410243,7.3,91
tt1410246,3.9,12
tt1410248,7.2,195
tt1410251,4.9,56
tt1410252,6.4,633
tt1410256,5.3,9
tt1410260,4.9,20
tt14102608,8.4,1937
tt1410261,6.8,4754
tt1410265,3.9,29
tt1410266,6.7,9
tt14102668,7.3,573
tt1410267,5.8,11
tt14102672,7.3,570
tt14102676,7.1,581
tt1410268,1.9,212
tt14102682,7.2,566
tt14102698,8.0,7
tt1410270,6.3,35
tt14102700,6.9,21
tt14102702,7.0,11
tt1410271,6.4,37
tt14102712,7.8,16
tt1410272,7.3,1373
tt14102720,3.2,16
tt14102730,6.5,14
tt1410276,4.5,450
tt1410278,6.3,6
tt14102782,8.9,15
tt14102784,9.9,9
tt14102786,8.4,14
tt14102792,8.7,13
tt14102808,8.8,14
tt1410281,7.5,927
tt14102812,8.5,13
tt14102816,8.9,15
tt1410282,6.0,82
tt14102824,8.6,12
tt1410283,7.5,22
tt1410284,8.4,6
tt1410294,6.1,216
tt1410295,3.1,1885
tt1410296,6.2,70
tt1410297,6.4,638
tt1410298,8.2,10
tt14102996,4.9,11
tt1410301,7.7,13
